age,monthly_income,account_balance,login_frequency,support_tickets,churn
24,84783.2,119062.07,12,0,1
28,33410.96,117720.26,6,3,1
24,71395.96,41322.29,7,2,1
47,80630.48,130109.93,16,2,1
39,56272.46,121892.68,15,1,0
43,57251.06,153305.05,13,2,1
61,68368.99,48786.81,10,1,0
48,66896.34,120598.22,11,4,1
26,71647.05,202904.04,12,1,1
37,71225.61,244649.99,14,2,1
34,40360.55,196807.76,17,2,0
60,79805.33,49375.71,9,1,1
33,83335.66,147063.16,10,2,0
25,63721.66,91011.21,11,2,1
56,30116.89,137034.04,18,3,1
40,57705.09,73667.0,7,3,0
22,63888.12,17191.59,15,3,1
53,37108.0,99328.97,12,3,0
28,52797.24,163356.16,12,0,0
63,31812.61,137279.99,15,0,0
61,72145.84,144176.87,14,3,0
37,63319.11,132981.02,13,2,1
46,27084.34,144271.65,11,1,1
47,67029.3,151770.71,12,1,0
51,58869.82,103519.11,16,1,0
21,70328.29,124973.43,13,1,0
34,52169.35,224595.5,8,2,0
26,43970.41,128521.86,8,0,0
54,44583.11,122553.81,13,1,1
21,49236.6,126173.07,7,2,1
44,60376.5,106925.49,12,4,0
55,62959.17,93878.64,10,3,0
67,56185.6,132520.71,13,1,0
32,51533.61,89657.09,15,1,0
18,52971.93,111269.1,8,5,1
55,110154.5,72569.12,12,3,1
18,44585.5,126480.71,14,3,1
21,48840.56,155051.7,16,0,0
69,125877.08,107285.11,9,2,1
62,68420.27,5000.0,10,3,1
54,32400.39,155422.29,10,1,0
61,76853.74,127211.03,14,4,1
21,41799.22,60406.11,19,2,1
22,78181.23,166396.21,16,3,1
33,55780.75,36094.49,8,1,1
19,51204.08,182724.46,8,2,0
64,92183.3,116558.0,12,1,0
20,71328.03,5000.0,8,0,0
46,79459.79,130699.78,10,3,1
62,68698.39,95628.46,12,2,0
56,51111.11,86589.04,13,5,1
30,72227.09,75736.45,12,2,0
42,84184.31,112367.05,15,2,0
46,62694.76,90888.68,15,1,0
57,96032.85,8598.59,23,2,0
40,77009.74,196324.07,9,2,1
32,64239.65,105338.54,15,3,1
59,65029.73,76083.9,11,2,1
64,62744.74,52294.58,16,1,0
43,34975.22,166243.92,12,1,1
19,58198.56,42094.08,9,3,1
44,64423.73,128039.24,11,1,0
64,51678.3,84981.06,10,1,1
69,66753.54,88474.82,14,1,0
38,60426.15,53786.43,10,1,1
25,75473.84,82780.83,13,1,0
47,73262.25,120528.74,9,2,0
61,63343.07,134118.73,17,2,0
67,32655.74,72864.45,7,1,0
20,95814.45,114543.94,12,3,1
33,57162.18,173307.27,15,2,0
42,58382.27,20242.29,18,2,0
23,53149.58,119623.86,13,0,1
64,50231.77,62952.96,12,4,1
23,90881.16,56838.95,16,5,1
52,87720.89,135660.69,10,6,0
65,68887.87,87284.91,13,2,1
53,57850.0,46991.81,11,1,0
57,72382.36,199456.99,10,3,1
31,61475.94,175205.37,7,0,0
61,56195.54,5000.0,10,4,1
39,66762.12,31534.31,7,6,1
21,51176.85,155607.42,5,3,0
37,65045.29,102907.57,12,2,0
36,64084.42,210034.48,13,1,0
45,72058.72,156980.18,9,3,1
31,47617.26,137967.93,11,5,1
42,74202.73,58688.24,27,1,1
40,41873.77,149486.42,13,1,0
34,48548.67,43454.16,11,3,1
54,49421.5,198314.67,9,2,1
33,38558.96,145328.32,10,0,0
57,80313.25,70510.17,15,3,1
31,40618.95,168280.65,8,0,1
62,46021.67,254491.49,12,0,1
36,85108.15,106942.97,15,1,1
20,48588.35,153024.79,8,2,0
25,56237.15,94090.24,16,1,0
59,39759.42,125121.13,13,1,1
63,76659.02,29565.93,8,2,1
29,76934.72,119968.23,12,0,1
49,74778.92,122614.64,10,4,1
47,70750.6,227939.87,13,2,1
24,61471.78,12299.81,8,1,0
41,49512.47,103146.99,11,3,0
54,43700.61,197287.03,9,2,0
68,85798.11,105493.71,12,2,1
62,75296.09,109719.51,12,7,1
23,46133.92,70004.46,15,2,0
30,60796.64,64043.68,6,1,0
40,53997.7,10448.77,13,0,0
25,37435.79,82247.09,10,1,0
47,63553.03,60638.7,18,4,1
18,51690.15,127082.33,11,0,1
23,40949.27,72739.91,8,2,0
20,30417.35,91224.54,10,2,0
33,28723.93,92867.68,7,1,1
57,52571.48,117110.09,19,2,1
27,58298.1,88288.66,14,1,0
69,42493.98,56292.83,10,4,1
32,73014.79,125145.99,11,4,0
20,58689.07,184048.99,15,2,0
35,71537.71,127707.97,19,2,0
56,56341.78,83410.77,6,2,1
23,44257.65,112611.22,13,2,0
21,62282.35,5000.0,16,2,1
62,34746.51,111635.84,15,0,0
48,70788.77,95978.74,20,2,0
35,41257.02,63992.38,13,4,1
57,78364.65,74874.1,12,1,0
61,53230.89,95385.93,4,3,1
36,81250.67,179547.5,12,3,0
47,37547.54,185523.63,13,2,0
18,46444.61,64312.49,3,2,0
33,67618.7,88915.36,14,2,1
48,83409.94,90444.6,13,2,1
28,93332.18,168572.73,11,0,1
69,60827.32,128730.39,17,4,0
68,96754.91,125567.39,14,3,0
31,54206.71,152175.76,13,1,0
38,81975.35,84215.2,11,4,1
27,41156.38,201833.19,15,3,0
44,68404.01,119895.32,10,1,1
24,15000.0,68645.25,9,2,0
38,37568.18,106221.59,9,2,1
46,69333.54,193915.7,5,2,1
49,33751.22,94491.47,20,0,0
49,68538.99,176973.47,16,1,1
29,78129.16,82479.25,10,3,1
59,49973.6,74060.18,12,3,1
53,40620.94,159575.84,11,1,1
57,50516.27,67561.65,11,0,0
42,40683.75,169352.42,15,3,0
64,57975.73,141097.56,9,0,0
38,62041.81,67584.36,12,0,0
59,53879.8,115713.44,12,2,0
28,93487.18,87073.54,6,1,0
30,45611.92,140938.59,12,2,0
45,87828.66,233267.89,16,3,1
46,39175.22,97757.72,16,2,0
56,61455.55,152026.58,14,0,0
33,83662.11,121466.44,12,3,0
63,82627.14,121443.46,12,0,0
35,51594.84,110087.69,13,4,1
45,71101.39,68554.95,13,3,0
66,68423.58,140108.4,17,2,1
46,49201.22,102675.5,14,3,0
53,72319.0,65711.99,11,1,1
65,97249.84,180850.4,18,5,1
68,69434.01,125940.58,19,4,1
43,71327.13,106314.06,14,4,0
39,73443.1,200403.4,12,2,1
28,30780.47,9835.11,14,4,0
45,69204.49,196369.25,15,2,0
65,39664.81,67188.72,10,2,1
43,48202.26,132691.95,9,3,0
36,103238.84,84716.17,11,4,1
23,54934.77,64619.94,10,1,1
38,45196.52,198833.19,9,0,0
30,83051.65,231372.99,14,2,1
68,41046.46,106726.46,20,3,1
45,51051.62,140128.48,10,2,1
25,84981.04,123419.48,13,2,0
21,60855.35,223830.41,9,3,1
62,28768.06,5000.0,10,4,1
66,70879.79,142627.41,13,5,0
57,52070.68,76372.42,11,2,0
24,90797.03,5000.0,12,1,1
23,47876.26,98368.19,4,5,0
28,81024.52,230882.93,9,3,1
57,95513.96,80637.05,8,2,1
57,42981.14,167445.93,14,1,1
61,56135.74,191920.33,18,3,0
23,67772.51,119238.19,14,5,1
25,42853.08,127227.34,12,3,1
64,65405.9,17022.13,8,2,0
66,55501.59,77030.17,8,2,1
55,55098.65,174420.46,12,2,0
23,60978.77,123640.75,4,0,0
21,61425.29,142040.49,3,3,0
20,63277.62,127989.45,8,5,1
53,48023.47,251520.24,13,3,1
61,48896.57,94168.81,9,4,0
50,57628.25,216324.6,3,2,0
31,59104.85,128010.19,16,1,0
57,51223.01,221651.94,17,1,0
21,66478.79,46501.31,7,1,1
61,23704.77,131079.13,11,3,1
64,45390.67,96378.79,12,1,1
55,54401.44,128368.34,10,2,0
63,42877.7,193342.58,10,0,0
48,92583.96,142728.58,8,4,1
42,60377.24,193222.96,15,3,1
34,63535.39,79786.73,13,3,0
65,50335.39,70629.93,13,2,1
54,59684.42,120966.3,9,3,1
27,35694.93,117680.87,5,0,1
67,56603.66,108848.44,14,2,0
21,41259.83,62482.1,11,2,0
48,54451.93,191919.1,10,1,1
27,15000.0,98229.77,16,2,0
52,37439.94,205564.69,15,4,0
39,89278.53,120764.6,8,0,0
40,76607.95,158905.74,14,2,0
52,86380.79,153462.58,15,4,1
57,87754.43,70543.52,13,1,0
37,73459.75,142032.18,9,2,1
69,50942.63,235699.98,5,1,0
43,39254.98,135096.74,13,3,0
26,82934.89,174076.6,14,3,1
18,61291.36,161596.31,6,2,0
28,109880.46,138422.98,9,1,0
53,52698.04,131188.72,10,0,0
46,99457.92,152838.93,12,5,0
35,56864.16,165796.95,10,1,0
43,86720.97,38870.16,9,2,0
61,93933.83,134838.17,9,0,0
47,39541.0,108955.33,16,1,1
21,50300.04,96508.39,8,4,1
20,39340.42,197757.86,8,3,1
43,35401.11,76011.23,7,0,1
39,73341.34,36313.86,18,2,0
62,56067.43,167742.97,17,3,1
48,61047.33,34776.37,8,3,1
57,71124.78,5000.0,12,2,1
48,22852.26,174496.06,12,0,1
35,85735.32,129523.34,7,1,0
52,53018.12,148363.18,15,1,1
50,70648.03,93454.35,11,0,1
55,72414.26,36935.63,12,5,1
27,87415.93,48852.77,12,4,1
51,57902.85,103668.67,9,3,1
32,17527.25,43655.83,14,4,0
59,61142.55,138423.17,9,2,1
59,64014.14,92252.52,15,1,1
50,39314.78,131102.16,13,3,1
67,62949.81,129308.89,16,3,1
45,52779.63,143207.97,17,0,1
19,33144.92,149968.95,12,1,1
49,73429.7,99365.96,12,2,1
58,48725.5,131038.16,13,2,0
23,51872.42,134160.49,12,0,0
23,50748.42,5000.0,13,2,1
32,84709.57,158791.54,10,0,0
61,59181.68,128996.53,11,2,0
45,61582.0,153842.93,15,4,0
68,51187.28,42789.38,9,2,0
63,69257.34,101053.61,15,1,0
46,86986.36,54508.23,11,5,1
53,72957.22,164676.08,15,1,0
35,73737.34,35693.01,15,0,0
22,72124.6,64280.71,12,1,1
38,32395.15,152058.85,12,2,0
48,42477.62,82237.53,25,5,1
27,55900.25,64296.56,21,1,1
29,45482.72,174403.17,14,3,0
18,38709.26,176862.71,10,2,0
56,22556.49,163324.27,11,3,0
64,33069.42,170922.58,11,4,0
61,54869.49,106105.24,16,3,1
37,58611.47,107724.42,10,0,1
48,44138.92,81115.12,17,2,0
67,61578.5,130063.75,15,4,1
48,51323.33,88326.1,9,4,1
33,81811.47,94016.03,27,2,0
35,56767.48,155994.03,7,1,1
55,73926.62,191072.35,15,0,0
41,64064.28,143895.62,9,0,0
61,31958.58,227658.95,13,1,0
62,58186.84,77669.07,15,5,0
19,35287.52,9721.52,13,2,1
55,57837.58,162877.67,6,0,0
37,45097.38,73689.99,12,1,1
45,67639.26,103578.47,16,1,0
31,33152.91,13812.21,15,0,1
37,60294.04,66047.39,6,2,1
35,71448.31,29866.36,17,1,0
20,78151.91,93941.8,12,4,1
58,44716.64,96326.91,7,3,0
25,60355.02,125397.62,11,5,0
37,63682.94,194383.38,18,4,1
28,90942.53,160614.38,12,2,1
26,30373.4,22669.82,9,2,0
37,41777.95,156480.93,11,2,1
65,116089.25,126705.28,16,4,1
67,54538.05,114130.41,19,3,1
37,22180.12,118638.03,4,2,1
44,48349.0,132273.15,9,2,0
69,15000.0,78486.79,9,1,0
30,64818.41,109058.95,9,3,0
67,76195.7,191036.35,15,3,0
23,41766.75,77765.65,6,0,1
29,50585.52,58206.72,15,3,0
35,78473.08,116297.56,15,3,0
19,24995.69,52166.01,17,5,1
60,33568.58,16633.01,12,2,0
62,55437.7,99331.97,12,2,0
37,44953.3,206917.31,15,0,0
61,54122.66,117683.75,8,4,1
58,34724.99,130714.63,15,0,1
59,64286.27,5000.0,13,0,0
59,57015.34,146287.53,11,2,1
47,70983.81,125601.95,17,0,0
23,64007.99,80105.11,7,2,1
66,64133.8,130803.03,14,3,1
49,31073.85,130207.3,9,2,1
64,69851.83,56430.72,14,1,0
67,53382.67,139911.22,12,2,0
27,56668.03,191828.13,10,2,0
38,80965.29,106323.51,10,2,1
28,45611.29,67944.35,10,3,1
20,87023.69,109345.2,18,2,0
68,88889.51,171276.79,10,1,1
66,75055.69,46420.87,15,1,0
66,40387.58,154713.5,14,3,1
63,16274.14,79319.13,14,0,0
51,81576.7,134523.78,11,2,0
45,62227.7,86140.12,18,0,1
69,45096.05,85978.98,17,4,0
46,83471.25,211385.69,7,0,0
51,42768.82,35454.8,18,1,0
29,51516.89,149121.97,7,2,1
56,70497.81,223879.46,11,2,0
60,37727.94,161131.32,9,2,0
53,57810.38,40134.18,12,0,0
43,81782.74,43105.17,10,3,0
